account_id,customer_id,account_type,open_date,country,status
ACC0001883,CUST001654,Checking,2025-11-08,SA,Active
ACC0001884,CUST001632,Business,2024-06-09,FR,Active
ACC0001885,CUST001721,Savings,2023-11-30,DE,Closed
ACC0001886,CUST000220,Savings,2024-03-29,DE,Active
ACC0001887,CUST001963,Savings,2025-04-29,PK,Active
ACC0001888,CUST001682,Savings,2024-07-14,CN,Active
ACC0001889,CUST001626,Checking,2024-03-22,US,Active
ACC0001890,CUST001588,Business,2026-04-25,SA,Active
ACC0001891,CUST000898,Checking,2026-04-06,IN,Active
ACC0001892,CUST001185,Checking,2024-04-20,US,Active
ACC0001893,CUST001995,Checking,2025-08-15,PK,Active
ACC0001894,CUST000772,Savings,2023-10-08,US,Active
ACC0001895,CUST001602,Checking,2026-02-10,PK,Active
ACC0001896,CUST001882,Savings,2026-05-25,PK,Active
ACC0001897,CUST000617,Business,2023-10-15,NL,Active
ACC0001898,CUST000134,Checking,2025-04-01,PK,Active
ACC0001899,CUST001145,Checking,2026-01-22,AE,Active
ACC0001900,CUST001740,Savings,2026-04-16,NL,Active
ACC0001901,CUST000196,Business,2025-01-11,NL,Active
ACC0001902,CUST000477,Business,2024-09-25,SA,Active
ACC0001903,CUST000021,Savings,2023-09-26,NL,Active
ACC0001904,CUST000950,Savings,2025-08-09,SA,Active
ACC0001905,CUST001268,Checking,2023-11-23,FR,Active
ACC0001906,CUST001333,Business,2024-12-11,PK,Active
ACC0001907,CUST000929,Business,2026-03-31,FR,Active
ACC0001908,CUST001203,Checking,2024-05-03,US,Active
ACC0001909,CUST000210,Checking,2023-08-28,SA,Active
ACC0001910,CUST001460,Checking,2024-07-22,SA,Active
ACC0001911,CUST001616,Checking,2024-05-01,SA,Active
ACC0001912,CUST000258,Business,2024-07-18,CN,Active
ACC0001913,CUST000524,Savings,2025-10-20,NL,Closed
ACC0001914,CUST000985,Business,2023-12-23,SA,Closed
ACC0001915,CUST000910,Checking,2025-03-02,DE,Active
ACC0001916,CUST000281,Checking,2025-09-17,PK,Active
ACC0001917,CUST000261,Savings,2026-04-08,SA,Active
ACC0001918,CUST000892,Business,2025-07-04,FR,Active
ACC0001919,CUST000637,Business,2026-02-18,CN,Active
ACC0001920,CUST001588,Checking,2024-04-04,GB,Closed
ACC0001921,CUST000961,Savings,2023-10-13,SA,Active
ACC0001922,CUST000702,Savings,2026-05-03,FR,Active
ACC0001923,CUST001987,Checking,2026-03-18,CN,Active
ACC0001924,CUST001201,Business,2025-08-15,GB,Frozen
ACC0001925,CUST000117,Checking,2025-10-21,CN,Active
ACC0001926,CUST001677,Business,2023-09-03,PK,Active
ACC0001927,CUST000864,Savings,2026-06-07,DE,Active
ACC0001928,CUST001999,Checking,2026-05-05,DE,Active
ACC0001929,CUST001608,Checking,2025-04-25,FR,Active
ACC0001930,CUST000387,Business,2025-05-10,IN,Closed
ACC0001931,CUST001422,Business,2023-10-21,IN,Active
ACC0001932,CUST001228,Business,2025-03-06,FR,Active
ACC0001933,CUST001744,Business,2026-05-02,SA,Active
ACC0001934,CUST001972,Savings,2024-05-11,SA,Active
ACC0001935,CUST000613,Savings,2023-09-10,FR,Active
ACC0001936,CUST000332,Checking,2023-09-03,IN,Active
ACC0001937,CUST001794,Checking,2025-01-19,IN,Active
ACC0001938,CUST000449,Checking,2025-06-20,DE,Active
ACC0001939,CUST001419,Checking,2024-10-29,IN,Active
ACC0001940,CUST001277,Checking,2024-06-15,DE,Active
ACC0001941,CUST000984,Business,2026-01-18,FR,Active
ACC0001942,CUST001653,Business,2026-05-28,NL,Active
ACC0001943,CUST000420,Savings,2023-08-19,GB,Active
ACC0001944,CUST001691,Checking,2023-09-25,FR,Active
ACC0001945,CUST000020,Checking,2025-10-29,FR,Active
ACC0001946,CUST000061,Business,2025-12-08,US,Active
ACC0001947,CUST000291,Savings,2025-02-16,IN,Active
ACC0001948,CUST000398,Business,2026-01-30,SA,Active
ACC0001949,CUST001869,Savings,2025-07-23,PK,Active
ACC0001950,CUST001997,Checking,2025-09-21,DE,Active
ACC0001951,CUST000405,Savings,2025-03-07,GB,Active
ACC0001952,CUST000448,Savings,2023-09-21,GB,Closed
ACC0001953,CUST000695,Business,2025-10-21,DE,Active
ACC0001954,CUST000365,Checking,2025-08-07,PK,Active
ACC0001955,CUST000360,Savings,2024-10-28,US,Active
ACC0001956,CUST000042,Business,2024-10-25,GB,Closed
ACC0001957,CUST000776,Business,2023-12-21,US,Active
ACC0001958,CUST000693,Checking,2024-11-05,AE,Active
ACC0001959,CUST000934,Checking,2026-03-10,FR,Active
ACC0001960,CUST001657,Savings,2026-06-09,GB,Active
ACC0001961,CUST001927,Business,2024-08-22,SA,Active
ACC0001962,CUST001805,Savings,2024-02-19,US,Active
ACC0001963,CUST000242,Checking,2024-11-04,GB,Active
ACC0001964,CUST001627,Checking,2023-09-27,DE,Active
ACC0001965,CUST001090,Savings,2024-03-31,FR,Active
ACC0001966,CUST000651,Business,2025-04-15,NL,Active
ACC0001967,CUST001302,Checking,2024-03-26,PK,Active
ACC0001968,CUST001562,Business,2025-10-01,SA,Active
ACC0001969,CUST000387,Business,2026-02-28,AE,Active
ACC0001970,CUST001617,Checking,2025-11-19,FR,Closed
ACC0001971,CUST000506,Checking,2025-03-24,AE,Active
ACC0001972,CUST001787,Checking,2026-06-18,CN,Active
ACC0001973,CUST001983,Business,2023-08-12,IN,Active
ACC0001974,CUST000428,Business,2025-09-02,US,Active
ACC0001975,CUST001606,Savings,2025-12-10,SA,Active
ACC0001976,CUST000132,Checking,2023-10-17,CN,Active
ACC0001977,CUST000794,Business,2023-12-10,CN,Active
ACC0001978,CUST000766,Savings,2024-02-05,CN,Active
ACC0001979,CUST000950,Checking,2023-09-12,FR,Active
ACC0001980,CUST001459,Savings,2024-08-03,CN,Active
ACC0001981,CUST001422,Savings,2025-06-25,IN,Active
ACC0001982,CUST000970,Savings,2024-04-13,SA,Active
ACC0001983,CUST000821,Business,2024-06-03,SA,Active
ACC0001984,CUST001330,Checking,2025-05-04,DE,Active
ACC0001985,CUST000449,Checking,2024-12-19,IN,Closed
ACC0001986,CUST001767,Checking,2023-12-05,NL,Active
ACC0001987,CUST000447,Savings,2023-10-17,NL,Active
ACC0001988,CUST001820,Savings,2024-04-19,SA,Active
ACC0001989,CUST000321,Savings,2025-02-26,AE,Active
ACC0001990,CUST001127,Checking,2025-01-05,GB,Active
ACC0001991,CUST001539,Checking,2025-09-18,AE,Active
ACC0001992,CUST000910,Business,2024-08-11,FR,Active
ACC0001993,CUST000471,Business,2026-03-29,PK,Active
ACC0001994,CUST000952,Business,2024-03-18,SA,Active
ACC0001995,CUST000688,Savings,2025-08-26,IN,Active
ACC0001996,CUST000957,Savings,2026-04-26,NL,Active
ACC0001997,CUST000752,Savings,2025-11-05,FR,Active
ACC0001998,CUST000559,Savings,2024-06-04,PK,Active
ACC0001999,CUST000367,Savings,2025-06-23,DE,Active
ACC0002000,CUST000543,Business,2025-02-08,US,Active
ACC0002001,CUST000735,Checking,2024-05-08,AE,Active
ACC0002002,CUST001725,Business,2025-08-09,CN,Active
ACC0002003,CUST001119,Business,2025-01-14,US,Active
ACC0002004,CUST001609,Savings,2023-09-23,DE,Active
ACC0002005,CUST000201,Checking,2026-03-13,US,Active
ACC0002006,CUST000737,Checking,2025-08-18,CN,Active
ACC0002007,CUST000410,Savings,2025-05-20,DE,Active
ACC0002008,CUST001382,Savings,2024-05-21,AE,Active
ACC0002009,CUST000619,Business,2024-02-29,AE,Active
ACC0002010,CUST000390,Business,2023-12-21,SA,Active
ACC0002011,CUST000282,Business,2026-06-02,CN,Active
ACC0002012,CUST001868,Savings,2024-03-29,PK,Active
ACC0002013,CUST001577,Savings,2025-09-25,AE,Active
ACC0002014,CUST001684,Savings,2024-03-08,NL,Active
ACC0002015,CUST001937,Savings,2024-08-27,SA,Active
ACC0002016,CUST001551,Business,2025-12-14,PK,Active
ACC0002017,CUST000966,Business,2023-12-26,CN,Active
ACC0002018,CUST001558,Checking,2026-06-04,NL,Active
ACC0002019,CUST000466,Checking,2025-08-10,DE,Active
ACC0002020,CUST000971,Checking,2025-06-19,CN,Active
ACC0002021,CUST001202,Business,2024-11-22,IN,Active
ACC0002022,CUST001479,Savings,2023-11-26,FR,Active
ACC0002023,CUST001621,Checking,2025-01-09,FR,Active
ACC0002024,CUST001732,Checking,2023-09-01,NL,Active
ACC0002025,CUST001577,Business,2024-05-19,NL,Active
ACC0002026,CUST000429,Savings,2024-09-09,IN,Active
ACC0002027,CUST001746,Business,2025-12-25,PK,Active
ACC0002028,CUST000767,Checking,2023-10-26,SA,Active
ACC0002029,CUST001789,Checking,2024-05-20,AE,Active
ACC0002030,CUST001931,Business,2025-05-07,PK,Active
ACC0002031,CUST001023,Business,2025-01-06,FR,Active
ACC0002032,CUST000695,Checking,2026-02-01,NL,Active
ACC0002033,CUST000871,Business,2024-09-10,NL,Frozen
ACC0002034,CUST001562,Business,2023-09-13,CN,Active
ACC0002035,CUST000613,Savings,2024-03-03,SA,Frozen
ACC0002036,CUST000047,Business,2024-02-09,PK,Closed
ACC0002037,CUST001888,Checking,2024-10-29,GB,Active
ACC0002038,CUST001951,Savings,2023-09-21,SA,Active
ACC0002039,CUST900019,Business,2024-06-17,SA,Active
ACC0002040,CUST001175,Savings,2025-02-24,NL,Active
ACC0002041,CUST000418,Savings,2024-08-01,US,Active
ACC0002042,CUST001094,Savings,2023-08-24,DE,Active
ACC0002043,CUST000972,Checking,2025-05-06,FR,Active
ACC0002044,CUST001166,Savings,2026-03-06,AE,Active
ACC0002045,CUST000190,Checking,2026-04-06,US,Active
ACC0002046,CUST001382,Business,2026-03-21,GB,Active
ACC0002047,CUST000065,Business,2025-12-07,SA,Active
ACC0002048,CUST001000,Checking,2025-04-17,GB,Active
ACC0002049,CUST000407,Checking,2025-10-12,NL,Active
ACC0002050,CUST000581,Checking,2024-07-25,DE,Closed
ACC0002051,CUST000596,Business,2025-12-27,CN,Active
ACC0002052,CUST000143,Savings,2024-11-01,PK,Active
ACC0002053,CUST000754,Business,2024-10-25,PK,Active
ACC0002054,CUST000351,Savings,2025-09-12,NL,Active
ACC0002055,CUST000800,Checking,2025-09-18,US,Active
ACC0002056,CUST000264,Business,2023-09-26,NL,Active
ACC0002057,CUST000979,Business,2023-11-21,US,Active
ACC0002058,CUST000796,Checking,2024-09-13,GB,Active
ACC0002059,CUST001782,Checking,2025-09-03,AE,Frozen
ACC0002060,CUST000885,Business,2025-07-19,IN,Active
ACC0002061,CUST000325,Business,2026-01-28,SA,Active
ACC0002062,CUST001923,Savings,2026-04-22,SA,Active
ACC0002063,CUST000415,Business,2024-12-03,IN,Active
ACC0002064,CUST000564,Checking,2025-03-29,PK,Active
ACC0002065,CUST000292,Savings,2025-03-24,US,Active
ACC0002066,CUST001688,Savings,2025-01-31,SA,Active
ACC0002067,CUST001653,Checking,2024-01-17,CN,Closed
ACC0002068,CUST000673,Business,2024-09-06,IN,Active
ACC0002069,CUST000942,Savings,2025-09-29,SA,Active
ACC0002070,CUST000080,Business,2026-04-08,US,Active
ACC0002071,CUST000589,Business,2023-12-15,IN,Active
ACC0002072,CUST000710,Business,2023-08-13,AE,Active
ACC0002073,CUST000800,Business,2025-11-26,GB,Active
ACC0002074,CUST000850,Checking,2026-05-06,GB,Active
ACC0002075,CUST001843,Business,2023-10-27,NL,Active
ACC0002076,CUST000937,Savings,2024-04-19,GB,Active
ACC0002077,CUST001430,Business,2025-02-25,US,Active
ACC0002078,CUST000805,Business,2024-07-21,PK,Active
ACC0002079,CUST000490,Checking,2024-09-20,AE,Active
ACC0002080,CUST001807,Business,2025-05-14,CN,Active
ACC0002081,CUST000597,Business,2024-08-16,US,Active
ACC0002082,CUST001429,Business,2025-06-29,DE,Active
ACC0002083,CUST001861,Savings,2025-11-08,NL,Active
ACC0002084,CUST001560,Business,2025-12-07,US,Active
ACC0002085,CUST000755,Checking,2025-05-06,US,Active
ACC0002086,CUST001033,Savings,2023-12-07,NL,Active
ACC0002087,CUST000923,Checking,2025-03-24,AE,Active
ACC0002088,CUST000424,Business,2024-07-04,PK,Active
ACC0002089,CUST000946,Checking,2024-05-04,US,Active
ACC0002090,CUST001308,Business,2024-02-03,IN,Active
ACC0002091,CUST000780,Savings,2024-12-02,NL,Active
ACC0002092,CUST001752,Checking,2024-11-07,NL,Active
ACC0002093,CUST000077,Checking,2024-12-06,AE,Closed
ACC0002094,CUST000234,Business,2026-05-22,GB,Active
ACC0002095,CUST000669,Business,2024-12-20,IN,Active
ACC0002096,CUST000992,Savings,2026-01-13,US,Active
ACC0002097,CUST000169,Business,2024-03-16,DE,Active
ACC0002098,CUST001461,Savings,2023-09-28,GB,Active
ACC0002099,CUST000964,Savings,2026-04-23,GB,Active
ACC0002100,CUST000349,Checking,2024-05-17,SA,Active
ACC0002101,CUST000205,Checking,2025-05-08,AE,Active
ACC0002102,CUST000254,Business,2024-06-26,NL,Active
ACC0002103,CUST000344,Checking,2023-10-04,PK,Active
ACC0002104,CUST001387,Savings,2024-02-04,GB,Active
ACC0002105,CUST000902,Savings,2025-10-21,GB,Active
ACC0002106,CUST000443,Business,2024-05-17,PK,Closed
ACC0002107,CUST001828,Business,2026-02-08,CN,Active
ACC0002108,CUST000442,Savings,2023-12-10,PK,Active
ACC0002109,CUST001713,Business,2025-05-29,CN,Active
ACC0002110,CUST001312,Business,2023-12-31,US,Active
ACC0002111,CUST000799,Business,2025-05-16,AE,Active
ACC0002112,CUST000909,Checking,2023-09-18,SA,Active
ACC0002113,CUST000009,Checking,2023-11-27,NL,Active
ACC0002114,CUST001571,Checking,2023-09-07,DE,Active
ACC0002115,CUST000767,Checking,2025-07-26,DE,Active
ACC0002116,CUST000187,Checking,2026-01-30,NL,Active
ACC0002117,CUST000057,Checking,2025-04-06,FR,Active
ACC0002118,CUST001680,Checking,2023-09-10,US,Active
ACC0002119,CUST000451,Checking,2025-08-30,GB,Active
ACC0002120,CUST001482,Checking,2023-09-30,PK,Active
ACC0002121,CUST000851,Business,2025-08-27,US,Active
ACC0002122,CUST001670,Savings,2024-04-29,FR,Active
ACC0002123,CUST001151,Business,2024-04-27,DE,Active
ACC0002124,CUST001279,Checking,2025-07-20,CN,Active
ACC0002125,CUST000809,Savings,2026-01-27,US,Active
ACC0002126,CUST000475,Checking,2024-08-07,US,Active
ACC0002127,CUST000730,Savings,2025-08-31,GB,Closed
ACC0002128,CUST000030,Savings,2025-04-28,FR,Active
ACC0002129,CUST000024,Savings,2024-08-03,DE,Active
ACC0002130,CUST000939,Checking,2023-10-18,US,Active
ACC0002131,CUST001347,Savings,2024-11-12,SA,Active
ACC0002132,CUST000755,Checking,2025-01-22,US,Active
ACC0002133,CUST001813,Checking,2024-04-05,NL,Active
ACC0002134,CUST000617,Business,2024-07-09,IN,Active
ACC0002135,CUST000208,Business,2024-08-26,CN,Active
ACC0002136,CUST001620,Business,2025-12-20,GB,Active
ACC0002137,CUST000515,Checking,2024-10-13,SA,Active
ACC0002138,CUST000664,Business,2025-06-11,NL,Active
ACC0002139,CUST001388,Business,2026-02-15,GB,Active
ACC0002140,CUST000680,Checking,2023-12-27,FR,Active
ACC0002141,CUST001743,Business,2024-07-10,IN,Active
ACC0002142,CUST000138,Savings,2025-11-14,PK,Active
ACC0002143,CUST001246,Business,2024-07-19,IN,Active
ACC0002144,CUST000783,Business,2024-10-05,DE,Active
ACC0002145,CUST900014,Business,2025-06-22,PK,Active
ACC0002146,CUST000476,Checking,2024-12-10,SA,Active
ACC0002147,CUST001554,Checking,2026-05-30,AE,Active
ACC0002148,CUST000484,Business,2025-05-20,NL,Active
ACC0002149,CUST001550,Checking,2024-01-14,SA,Active
ACC0002150,CUST000162,Checking,2023-09-13,GB,Active
ACC0002151,CUST000767,Savings,2026-04-14,AE,Active
ACC0002152,CUST000413,Checking,2026-03-26,NL,Active
ACC0002153,CUST000418,Business,2023-08-24,PK,Active
ACC0002154,CUST000487,Business,2025-05-07,SA,Active
ACC0002155,CUST001937,Savings,2025-12-05,FR,Active
ACC0002156,CUST000274,Savings,2025-01-22,FR,Active
ACC0002157,CUST001318,Checking,2025-11-06,CN,Active
ACC0002158,CUST001621,Savings,2025-01-19,AE,Closed
ACC0002159,CUST001537,Checking,2025-04-07,DE,Active
ACC0002160,CUST001734,Business,2024-07-28,FR,Active
ACC0002161,CUST000701,Checking,2024-03-13,DE,Active
ACC0002162,CUST001104,Checking,2025-12-29,DE,Active
ACC0002163,CUST001641,Business,2023-08-31,DE,Active
ACC0002164,CUST001245,Savings,2025-09-09,CN,Active
ACC0002165,CUST000658,Checking,2024-09-06,IN,Active
ACC0002166,CUST001289,Checking,2026-06-25,US,Active
ACC0002167,CUST001781,Savings,2023-10-19,US,Active
ACC0002168,CUST001953,Checking,2023-10-18,PK,Active
ACC0002169,CUST001299,Checking,2026-04-20,DE,Active
ACC0002170,CUST000257,Checking,2024-03-23,GB,Active
ACC0002171,CUST001213,Business,2025-01-14,DE,Frozen
ACC0002172,CUST000483,Business,2025-03-31,US,Active
ACC0002173,CUST000872,Business,2025-03-03,IN,Active
ACC0002174,CUST000637,Checking,2024-10-15,DE,Active
ACC0002175,CUST000501,Savings,2025-09-16,GB,Frozen
ACC0002176,CUST001240,Checking,2026-01-16,AE,Active
ACC0002177,CUST000584,Business,2025-02-09,IN,Active
ACC0002178,CUST001981,Business,2023-09-20,DE,Active
ACC0002179,CUST000556,Savings,2024-12-12,US,Active
ACC0002180,CUST001947,Savings,2025-02-06,NL,Active
ACC0002181,CUST000773,Checking,2024-11-09,IN,Active
ACC0002182,CUST000903,Savings,2024-05-09,CN,Active
ACC0002183,CUST001248,Business,2026-01-04,NL,Active
ACC0002184,CUST001557,Checking,2024-06-04,IN,Active
ACC0002185,CUST000040,Savings,2024-04-13,NL,Active
ACC0002186,CUST001749,Checking,2024-04-12,AE,Active
ACC0002187,CUST001218,Business,2025-10-23,GB,Active
ACC0002188,CUST001132,Business,2024-08-16,GB,Active
ACC0002189,CUST000526,Savings,2024-11-24,IN,Active
ACC0002190,CUST000626,Savings,2025-10-02,AE,Active
ACC0002191,CUST000768,Business,2023-11-28,SA,Active
ACC0002192,CUST000984,Checking,2024-04-09,FR,Active
ACC0002193,CUST000279,Business,2025-09-16,IN,Active
ACC0002194,CUST000400,Checking,2026-02-20,DE,Active
ACC0002195,CUST000008,Checking,2024-08-16,CN,Active
ACC0002196,CUST001495,Business,2024-08-06,FR,Active
ACC0002197,CUST001006,Savings,2025-01-17,NL,Active
ACC0002198,CUST001925,Savings,2026-03-29,FR,Active
ACC0002199,CUST000786,Savings,2025-06-23,AE,Active
ACC0002200,CUST001312,Business,2025-05-03,US,Active
ACC0002201,CUST000837,Checking,2024-11-17,US,Active
ACC0002202,CUST000788,Business,2024-10-16,GB,Active
ACC0002203,CUST000397,Savings,2025-03-25,AE,Closed
ACC0002204,CUST001579,Business,2025-12-25,FR,Active
ACC0002205,CUST001043,Business,2023-12-08,IN,Active
ACC0002206,CUST001300,Business,2025-02-20,FR,Active
ACC0002207,CUST001426,Checking,2025-11-01,NL,Active
ACC0002208,CUST001897,Savings,2024-10-04,DE,Active
ACC0002209,CUST000496,Savings,2025-04-11,PK,Active
ACC0002210,CUST001887,Savings,2023-12-22,PK,Active
ACC0002211,CUST001428,Business,2024-04-30,GB,Active
ACC0002212,CUST000535,Business,2024-05-28,IN,Active
ACC0002213,CUST001933,Business,2024-06-26,GB,Active
ACC0002214,CUST000520,Checking,2023-10-22,SA,Active
ACC0002215,CUST001184,Business,2024-10-18,GB,Active
ACC0002216,CUST000025,Checking,2026-06-10,US,Active
ACC0002217,CUST001319,Business,2025-04-02,NL,Active
ACC0002218,CUST000814,Business,2025-06-01,SA,Active
ACC0002219,CUST001995,Checking,2025-10-28,CN,Active
ACC0002220,CUST001863,Checking,2026-03-13,NL,Active
ACC0002221,CUST000339,Savings,2026-02-16,AE,Active
ACC0002222,CUST001416,Savings,2023-08-13,CN,Active
ACC0002223,CUST001981,Business,2023-12-03,NL,Active
ACC0002224,CUST001200,Savings,2024-05-03,NL,Active
ACC0002225,CUST001541,Business,2025-03-10,US,Active
ACC0002226,CUST000223,Business,2026-04-14,SA,Active
ACC0002227,CUST001590,Savings,2025-09-26,GB,Active
ACC0002228,CUST000550,Business,2023-12-09,DE,Active
ACC0002229,CUST001904,Business,2023-09-02,NL,Active
ACC0002230,CUST001431,Savings,2024-10-29,PK,Active
ACC0002231,CUST000344,Savings,2025-08-01,PK,Active
ACC0002232,CUST000198,Checking,2026-06-17,NL,Active
ACC0002233,CUST001075,Savings,2023-12-16,AE,Active
ACC0002234,CUST001501,Savings,2026-02-06,GB,Active
ACC0002235,CUST000361,Savings,2026-04-02,GB,Active
ACC0002236,CUST001441,Checking,2026-03-17,DE,Active
ACC0002237,CUST000996,Checking,2024-08-08,CN,Active
ACC0002238,CUST001942,Checking,2024-09-28,IN,Active
ACC0002239,CUST001161,Checking,2025-03-12,GB,Active
ACC0002240,CUST000411,Checking,2025-08-24,GB,Active
ACC0002241,CUST001657,Checking,2023-12-01,AE,Active
ACC0002242,CUST001847,Savings,2026-03-10,IN,Active
ACC0002243,CUST001283,Business,2026-03-11,US,Active
ACC0002244,CUST001778,Business,2025-04-18,GB,Active
ACC0002245,CUST000163,Savings,2025-05-15,US,Closed
ACC0002246,CUST000773,Checking,2026-06-21,AE,Active
ACC0002247,CUST000131,Savings,2023-09-14,PK,Active
ACC0002248,CUST001199,Checking,2025-09-22,IN,Active
ACC0002249,CUST000993,Business,2024-08-09,US,Closed
ACC0002250,CUST000019,Checking,2024-11-17,AE,Active
ACC0002251,CUST001539,Checking,2024-10-05,SA,Active
ACC0002252,CUST001616,Checking,2024-11-18,US,Active
ACC0002253,CUST000432,Business,2026-01-02,PK,Active
ACC0002254,CUST000769,Business,2024-05-31,CN,Active
ACC0002255,CUST001970,Savings,2024-12-17,IN,Active
ACC0002256,CUST000969,Savings,2023-12-18,SA,Frozen
ACC0002257,CUST000879,Savings,2024-02-08,FR,Active
ACC0002258,CUST001396,Savings,2025-10-21,FR,Active
ACC0002259,CUST001672,Checking,2026-03-30,FR,Active
ACC0002260,CUST001362,Savings,2026-04-21,NL,Active
ACC0002261,CUST001250,Checking,2023-10-25,FR,Active
ACC0002262,CUST001788,Savings,2026-03-08,US,Active
ACC0002263,CUST000006,Savings,2025-04-20,NL,Active
ACC0002264,CUST001485,Checking,2024-08-25,PK,Active
ACC0002265,CUST001232,Checking,2025-06-19,CN,Active
ACC0002266,CUST000572,Business,2024-09-04,DE,Active
ACC0002267,CUST000754,Savings,2024-11-06,SA,Active
ACC0002268,CUST001405,Business,2025-01-20,IN,Active
ACC0002269,CUST001054,Savings,2025-04-14,DE,Closed
ACC0002270,CUST000006,Business,2026-04-30,FR,Active
ACC0002271,CUST000034,Business,2023-11-08,FR,Closed
ACC0002272,CUST001788,Checking,2024-06-08,FR,Active
ACC0002273,CUST001388,Savings,2024-07-25,DE,Active
ACC0002274,CUST001242,Savings,2025-03-20,NL,Active
ACC0002275,CUST001513,Business,2026-03-10,US,Active
ACC0002276,CUST000713,Savings,2025-04-06,IN,Active
ACC0002277,CUST001348,Business,2026-01-12,US,Active
ACC0002278,CUST001503,Savings,2024-10-24,AE,Active
ACC0002279,CUST001243,Checking,2024-07-06,GB,Active
ACC0002280,CUST001781,Business,2024-07-01,SA,Active
ACC0002281,CUST001607,Business,2024-02-03,CN,Active
ACC0002282,CUST000065,Checking,2023-12-27,IN,Active
ACC0002283,CUST001631,Checking,2025-12-11,AE,Active
ACC0002284,CUST001704,Business,2025-09-18,CN,Active
ACC0002285,CUST001791,Savings,2026-06-16,GB,Active
ACC0002286,CUST001835,Savings,2024-03-08,US,Active
ACC0002287,CUST000987,Business,2025-01-31,CN,Active
ACC0002288,CUST000493,Checking,2025-04-01,DE,Active
ACC0002289,CUST000349,Business,2025-05-14,US,Active
ACC0002290,CUST000216,Savings,2023-11-11,PK,Active
ACC0002291,CUST000328,Savings,2024-05-26,NL,Active
ACC0002292,CUST001569,Savings,2023-12-01,DE,Active
ACC0002293,CUST001472,Savings,2024-05-14,IN,Active
ACC0002294,CUST001948,Business,2024-11-06,US,Active
ACC0002295,CUST001362,Checking,2026-02-25,CN,Active
ACC0002296,CUST001297,Business,2024-05-30,IN,Active
ACC0002297,CUST000185,Business,2026-04-01,FR,Active
ACC0002298,CUST001785,Checking,2026-06-16,SA,Active
ACC0002299,CUST001569,Business,2025-10-08,US,Active
ACC0002300,CUST001318,Savings,2026-04-08,NL,Active
ACC0002301,CUST001864,Business,2025-07-07,NL,Closed
ACC0002302,CUST001339,Business,2023-12-25,CN,Active
ACC0002303,CUST001978,Savings,2024-03-04,DE,Active
ACC0002304,CUST000457,Savings,2026-01-07,US,Active
ACC0002305,CUST000595,Checking,2025-10-09,US,Active
ACC0002306,CUST000182,Savings,2023-08-26,SA,Active
ACC0002307,CUST001919,Checking,2026-03-16,US,Active
ACC0002308,CUST001173,Savings,2026-05-16,GB,Active
ACC0002309,CUST001747,Savings,2025-02-22,NL,Active
ACC0002310,CUST001181,Business,2025-11-25,PK,Active
ACC0002311,CUST000636,Checking,2023-08-04,SA,Closed
ACC0002312,CUST001096,Checking,2025-12-31,NL,Active
ACC0002313,CUST000867,Savings,2023-08-24,FR,Active
ACC0002314,CUST001633,Business,2024-02-29,GB,Closed
ACC0002315,CUST001064,Business,2026-04-26,SA,Active
ACC0002316,CUST001209,Checking,2025-03-27,US,Active
ACC0002317,CUST000809,Checking,2025-09-15,CN,Active
ACC0002318,CUST001745,Savings,2025-02-02,FR,Active
ACC0002319,CUST000296,Savings,2025-12-29,DE,Active
ACC0002320,CUST001023,Business,2024-06-06,IN,Active
ACC0002321,CUST000301,Business,2023-11-21,AE,Closed
ACC0002322,CUST000298,Business,2025-08-18,PK,Active
ACC0002323,CUST001226,Savings,2026-01-13,AE,Active
ACC0002324,CUST001028,Business,2024-11-12,US,Active
ACC0002325,CUST000560,Business,2024-10-30,SA,Closed
ACC0002326,CUST000979,Business,2024-05-03,DE,Active
ACC0002327,CUST001013,Savings,2026-02-03,NL,Frozen
ACC0002328,CUST000120,Savings,2026-06-20,GB,Active
ACC0002329,CUST001695,Business,2025-09-14,DE,Active
ACC0002330,CUST001736,Business,2023-11-29,DE,Active
ACC0002331,CUST001434,Business,2024-08-08,PK,Active
ACC0002332,CUST001890,Checking,2023-10-20,IN,Active
ACC0002333,CUST001489,Savings,2025-11-19,AE,Active
ACC0002334,CUST001669,Business,2025-09-10,GB,Active
ACC0002335,CUST000044,Business,2024-07-10,NL,Active
ACC0002336,CUST000691,Savings,2025-01-18,IN,Active
ACC0002337,CUST000713,Savings,2024-05-17,NL,Active
ACC0002338,CUST000147,Business,2025-05-30,AE,Active
ACC0002339,CUST000578,Business,2025-01-24,DE,Active
ACC0002340,CUST001435,Business,2025-11-02,NL,Active
ACC0002341,CUST000199,Checking,2025-08-19,FR,Active
ACC0002342,CUST001540,Business,2024-06-27,PK,Active
ACC0002343,CUST001740,Business,2026-04-08,AE,Active
ACC0002344,CUST000937,Business,2024-10-31,GB,Active
ACC0002345,CUST001182,Checking,2026-04-16,IN,Active
ACC0002346,CUST001425,Savings,2025-11-20,AE,Active
ACC0002347,CUST001837,Checking,2024-06-30,DE,Active
ACC0002348,CUST000446,Business,2026-01-09,DE,Active
ACC0002349,CUST001505,Business,2025-07-01,PK,Active
ACC0002350,CUST000741,Business,2026-02-17,SA,Active
ACC0002351,CUST000208,Business,2023-09-03,GB,Active
ACC0002352,CUST000771,Savings,2025-06-03,GB,Active
ACC0002353,CUST001896,Checking,2023-08-05,US,Closed
ACC0002354,CUST000728,Savings,2023-12-20,GB,Active
